46	0.909091	0.85
69	0.848485	0.825
78	0.848485	0.9
87	0.787879	0.95
112	0.878788	0.825
100	0.848485	0.925
117	0.818182	0.875
131	0.878788	0.95
115	0.818182	0.975
146	0.878788	0.9
161	0.909091	0.925
157	0.848485	0.9
146	0.848485	0.9
146	0.848485	0.95
149	0.818182	0.95
162	0.848485	0.925
163	0.818182	0.9
186	0.878788	0.9
170	0.878788	0.95
162	0.878788	0.875
