46	0.727273	0.818182
69	0.757576	0.787879
78	0.818182	0.969697
87	0.848485	0.878788
112	0.878788	0.939394
100	0.818182	0.939394
117	0.848485	0.939394
131	0.909091	0.909091
115	0.818182	0.909091
146	0.848485	0.939394
161	0.818182	0.909091
157	0.818182	0.969697
146	0.818182	0.939394
146	0.787879	0.939394
149	0.818182	0.848485
162	0.818182	0.909091
163	0.757576	0.939394
186	0.818182	0.909091
170	0.787879	0.939394
162	0.818182	0.939394
