47	0.909091	0.9
67	0.909091	0.95
79	0.878788	0.875
87	0.878788	0.875
118	0.787879	0.9
120	0.848485	0.9
107	0.878788	0.925
127	0.818182	0.925
135	0.878788	0.875
175	0.909091	0.9
158	0.848485	0.9
155	0.878788	0.875
144	0.848485	0.9
161	0.818182	0.9
161	0.818182	0.925
148	0.818182	0.925
174	0.818182	0.9
177	0.909091	0.9
174	0.848485	0.925
169	0.848485	0.95
